"I got a chance to work on movie filming in my town starring 2 of my favorite actors. ",1,the-harshy
"My other son got to the finals in the pre little league divison last week and did an great job playing 3rd base. ",1,the-harshy
I had a pleasent outing with friends recently.,1,the-harshy
I was happy because there is hope that overwhelms me that thouugh things are slow to pick up all will be wll.,1,the-harshy
It made me very happy to be the student with the highest cafilicaciones of my university race last month.,1,the-harshy
Received a promotion at my job that totally came as a shock not that I did not think I deserved it but the contrary there were hints for well over a month. It was sooner than I thought!,1,the-harshy
"What made me happy was spending the night at my best friendas house and spending time with him just talking.  ",1,the-harshy
Ive been saving for a purse i really loved and i finally had enough and went to buy it but it was gone. I went yesterday and saw one siting there so i grabbed it up and bought it. I absolutly love it.,1,the-harshy
"Having money to pay my bills makes me happy. As alot of people are unemployed. ",1,the-harshy
Finished a work project that I had been working on for atleast 2 weeks.,1,the-harshy
"My husband works night shift. With two kids in the house he doesnt get alot of sleep. He got off early last night and instead of coming home and getting some rest he went to Target and grabbed some things I needed for the kids! I felt very appreciative. ",1,the-harshy
My aunt who has been very sick in the hospital got to come home today. She was tested for several health issues and the results came back good.,1,the-harshy
I found out my insurance covered an appointment today so I saved alot of money.,1,the-harshy
played volleyball tournment qualifier match and we won,1,the-harshy
"We got money today. We live on a very limited income and we just get by from payday to payday. This was a big help since we have been having to travel back and forth to hospitals alot. ",1,the-harshy
When I am getting ready to go to my office My parents send off with cute smile and say  have a nice day and takecare,1,the-harshy
A smile never cost anybody anything and a day seems to go better when you are surrounded by colleagues that smile and are willingly to help you anytime or just to hug you when you are not feeling ok.,1,the-harshy
My baby got better at batting at the toys on her playmat,1,the-harshy
"I was happy this afternoon becasue my coworkers and I cracked jokes all afternoon and laughed a lot.  ",1,the-harshy
Playing games after completing my work makes me feel refreshed and energize my body.So i sleep happily and wake up at morning with refreshness.,1,the-harshy
Once you accept the fact that life is not fair you'll be more at peace with yourself. Instead of obsessing over how unfair life is just focus on what you can control and change it for the better.,1,the-harshy
I was gifted a laptop by my dad. As I came back home after playing soccer I was presented with a laptop gift wrapped. My dad hugged me and said that I deserved thiss because I've been an awesome son. This made me extremely happy.,1,the-harshy
I took my wife to a new local restaurant and afterward she told me she liked it! This is usually not the case.,1,the-harshy
I got surprised by a friend who brought me lunch. I had been a little down so it cheered me up.,1,the-harshy
My father loves chappathi and onion cravy . I prepared those for him yesterday . He loved it. that made me very happy.,1,the-harshy
My 5 year old son has autism and social interactions with strangers make him scream. Doctor visits are the worst. Yesterday he let the nurse take his vitals for the first time ever didn't cry once and even did head donks with the doctor. I am so happy.,1,the-harshy
I got accepted into the HVAC technology course at FTCC.,1,the-harshy
"every time I try to do Marley Twists, I fail",2,twitter-api
"Every time I see Harvey Barnes I always, without fail, think of that one commentator",2,twitter-api
"Let's face it, I'm not ready to start making money. Every time I choose to start earning a living, I suddenly worry I'll fail and not be able to live up to my own expectations as a writer.",2,twitter-api
I often fail with my plan unless i'm spending time with my partner.,2,twitter-api
"I try really hard to remember his actual name, but fail dismally every single time!",2,twitter-api
my brain fail almost every time that someone else speaks about a passing.,2,twitter-api
"You need to prove yourself every single time. If you fail even once, your previous achievements never help.",2,twitter-api
is it mentally sound of me to cry without fail every time I hear Erwin's speech,2,twitter-api
"I love going out with my mates but every time I do I drop weight without fail ",2,twitter-api
I don’t know how it is that I get sad at “Empty Chairs at Empty Table” every single time without fail,2,twitter-api
"Every time I see one of these I, without fail, spend a solid 2 minutes looking before remembering I'm dyslexic and giving up",2,twitter-api
I'm going to cry and scream in public I'm sure. Without fail I am in my car in a public place or just straight up in public EVERY TIME,2,twitter-api
I fail to draw him consistently every time,2,twitter-api
i would fail every exam without a calculator,2,twitter-api
"every single time, without fail. when i post a picture of myself on snap, someone unadds me. ",2,twitter-api
"I feel empty from inside,in some place in my heart there’s a hole deeper than i imagined,i try to understand what is it or what the reason it’s found in me but i fail every time",2,twitter-api
every time i think my friendships and relationship are going good they fail.,2,twitter-api
every time events stop I try and fail at playing halation,2,twitter-api
really want to be a city girl but i fail the test every time,2,twitter-api
Every single time I think about not living in the same place as my niece I cry. Without fail. Every time.,2,twitter-api
"I feel less Filipino every time I try and fail to learn the Todo-Todo. ",2,twitter-api
Spirit be testing tf out my ass and I fail every time,2,twitter-api
I can feel my Asian bloodline spitting on me every time I fail to break chopsticks,2,twitter-api
He's here to fail talking to every woman he sees,2,twitter-api
every time i fail to beat thunderblight i lose another 10 years of my life,2,twitter-api
every time i try to make a card i fail,2,twitter-api
i'm going to feel like a worm every time i fail to release a chapter for like 2 weeks,2,twitter-api
"Every time I try to not finish an entire can in one sitting , I fail.",2,twitter-api
"every time i see this panel, without fail, my heart clenches painfully in my chest",2,twitter-api
every single time someone makes this tweet i never fail to lose my mind,2,twitter-api
I kind of want to join the trend this time although I fail every year,2,twitter-api
I fail at the wordsearch question every time.,2,twitter-api
i try to forget you and fail every time,2,twitter-api
I try to hide my sadness and every time I fail,2,twitter-api
Every time I turn in a final I panic that I’m going to fail,2,twitter-api
"Every single time I start to do a picture, without fail, I feel as if I don't know what I'm doing.",2,twitter-api
"Whenever someone calls me and I have to turn towards them I, without fail, do the lip bite each and every time it's a problem",2,twitter-api
"Every time i try to let go , i fail..",2,twitter-api
god tests me and I fail every time,2,twitter-api
"every time they break I try to find a way to fix them, and fail",2,twitter-api
Every time we play it’s racial bias against us,2,twitter-api
Every time I wash my bedsheets I make an oath to never eat while in bed again. And I fail every. time.,2,twitter-api
I bite my nails. I despise myself for it and I keep trying to stop but fail every time.,2,twitter-api
this is why i fail at diets bc every time i get my period it just fucks the whole thing over i hate this i feel so helpless and a failure,2,twitter-api
"I always try to push memories back deep in my head, but I fail every time",2,twitter-api
i cry every time no fail when i watch that amv,2,twitter-api
"it's something I've wanted to do for months now, but every time I try I fail",2,twitter-api
Literally fail every time when I try,2,twitter-api
"every time i listen to worship music, it makes me so upset with myself",2,twitter-api
I’m terrified to do some of the things I know I need to do because I am convinced I will fail.,2,twitter-api
i keep on thinking i got it right but i fail miserably every time,2,twitter-api
"Every time I try not to miss you, I fail",2,twitter-api
Every time I try and give people the benefit of the doubt they fail me,2,twitter-api
Medical professionals fail me every time.,2,twitter-api
"I do not know why I am still alive, let alone still trying just to fail over and over and over, every single time",2,twitter-api
Without fail... every time I go to the store.. I GET HIT BY A CART,2,twitter-api
every time I introduced myself to someone they would just make the exact same joke without fail,2,twitter-api
"every time I try to do it on my own I fail ",2,twitter-api
every time i’m not with him i just feel lost,2,twitter-api
"I never fail to prove how fuckin naive i am, every single time",2,twitter-api
i have been trying to keep it organize but fail every time,2,twitter-api
I feel worse every time I fail to do what I know I should,2,twitter-api
my expectations makes me feel crushed every time i fail!!,2,twitter-api
"every time, without fail, I feel absolutely horrendous the next day. It's never a good idea, and yet I do it",2,twitter-api
I get aggravated every time it never fail!!,2,twitter-api
"every time I try I always fail""The first cocktail sedates the person so you don’t have to watch them die slowly and convulsing as one does when poisoned, but it happens. Firing squads only have one loaded gun aimed at the heart and instant.",2,twitter-api
2020 is what happens when people have gradually stopped being invested in one another over decades. And it's only gonna get worse.,2,twitter-api
If only I bought it when it was cheap. same shit always happens I swear,2,twitter-api
We all only see what's happening when it happens,2,twitter-api
I was told my entire youth that I'd get more conservative as I got older. But that only happens when the systems in place actually benefit you personally.,2,twitter-api
People only care about harassment when it happens to people with a large platform and never the harassment those people perpetuate,2,twitter-api
So only demand and complain about censorship when it happens to you,2,twitter-api
it feels as though national news outlets want to hear from a Native American only when something racist or dumb happens to us,2,twitter-api
everyone takes you for granted and only knows you when it had something to do with someone they like,2,twitter-api
men only defend women to get in their pants!,2,twitter-api
"Yes only when it happens to their family, then they change their tune.",2,twitter-api
it  only  happens  to  me  when  im  nervous  or  afraid.  or  when  i  have  a  sensory  overload  /  just  recovered  from  one,2,twitter-api
I guess we only care about welfare fraud when it's a poor person or minority who just happens to abuse the system,2,twitter-api
Stuff like this happens all the time. With all races. Interesting how you only complain when it's a black or arab person.,2,twitter-api
This happens daily and for some reason people only care when YouTubers do it.,2,twitter-api
when we talk on violence on this app some people will say it only happens to a particular gender.,2,twitter-api
"It's so hard getting response on social media..And when it happens why does it have to be negative                                                                                 
Someone out there is posting seeking some love and support only to receive hate.",2,twitter-api
stuff only ain’t cool when it personally happens to you ?,2,twitter-api
My (spoken) words only used to run together when I was tired; now it happens all the time,2,twitter-api
i only realize i lied to someone when they tell me theyre upset,2,twitter-api
"I feel so stupid when I do, but it happens so much.",2,twitter-api
Players only love you when they're playing.,2,twitter-api
you always jump to the worst possible conclusions when something happens,2,twitter-api
"The only time the government has wanted to know more about something I own, it's because they've wanted to tax it or take it""@LeeMES123 Midnight is at the window ""LOVE ME! Love me! The humans here only are willing to snuggle with me when they're awake!""",2,twitter-api
"i love the way you treat me, only when it's just me and you",2,twitter-api
u only love me when it's convenient for you,2,twitter-api
I only call you when it's half past five,2,twitter-api
Why do people only love me when I’m gone ??,2,twitter-api
THEY ONLY LOVE ME WHEN IM NOT THERE,2,twitter-api
everyone i share my interests with pushes me away and/or give only negative feedbacks about it,2,twitter-api
"You only love me when you can control me. You only want me because you want something for yourself from me. ",2,twitter-api
"i'm tired of people only texting me when they need homework or something related to school. ",2,twitter-api
"i love it when my hair’s cooperating with me, but why is it only cooperating when at home",2,twitter-api
I only matter when he's not around,2,twitter-api
I only love you when you don't love me,2,twitter-api
After all you only love me when you're happy and remember me when you're lonely and needy...,2,twitter-api
the only thing my mother tells me in the morning is that I look like garbage and I'm a shitty person,2,twitter-api
Would you love me when I’m down or only at my best?,2,twitter-api
You'll only love me when its convinient for you.,2,twitter-api
you only love me when we're all alone.,2,twitter-api
you only love me for my money.,2,twitter-api
"You Only Tell Me You Love Me When You're Drunk ",2,twitter-api
they only love me when i pay them no mind,2,twitter-api
you really only receive love when you dead,2,twitter-api
I'm tired of you only wanting me around when you need something.,2,twitter-api
Why am I only acceptable when I’m being useful?,2,twitter-api
they only “loved” me or “thought” about me when it benefits them,2,twitter-api
my mom only gives me attention when i almost die,2,twitter-api
they only hit me up when they need something,2,twitter-api
People who remembers me only when they needs my assistance,2,twitter-api
That is a dam lie! Why do conversations only hold value when they’re about you!,2,twitter-api
Why do conversations only hold value when they are about me?,2,twitter-api
Having a bunch of shiny pseudo-legendaries reduce its value only when you want to sell it later.,2,twitter-api
"Only when I removed myself did I increase the value. So I’m being seen as the object of devaluation in my home, and that part hurts.",2,twitter-api
MANY OF YOU WOULD ONLY LIKE TO BE AROUND ME IN PRIVATE,2,twitter-api
I only have value when fetishized or because I was young,2,twitter-api
"they will only communicate with little ole me via 1 of the UK‘s top 10 medical negligence lawyers ",2,twitter-api
"It pains me to see that so many reviewers feel that a paper is only worthy of publication when it presents some 'new' interventions or projects, and that critical reflection and theoretical discussion have 'no added value' ",2,twitter-api
it's really sad after this whole time you think i only know your value just when i lost you,2,twitter-api
convos only hold value when it’s about me because i am hot and amazing,2,twitter-api
Why do women Only Value or Appreciate friendship but nothing else when a guy likes somebody ?,2,twitter-api
you guys really only reach out to people with big accounts when they’re going through it mentally and then preach about reaching out only when its too late,2,twitter-api
people only saw value in me when I was skinny and looked straight.,2,twitter-api
I only have relationships with people that only find value in what I can do for them.,2,twitter-api
people really only like to be around you when times are good. never when you going thru real shit.,2,twitter-api
I hate it when people only value me to educate them on trans identities and rights.,2,twitter-api
I do value character more than anything and none of them ever meet my expectations when it comes to character,2,twitter-api
"this only happens when my intuition tells me that someone can’t bring actual value to my life, they’d just take take take.",2,twitter-api
"Having outlived my usefulness, I deserve only ruthless removal, like a parasite.",2,twitter-api
looks like some people only know the value of something when it’s gone,2,twitter-api
Why do we value things only when they are out of reach,2,twitter-api
It breaks my heart when the person I value message me only when they need something,2,twitter-api
and women only want one thing from me.,2,twitter-api
very old people are useless and have no lives anyway,2,twitter-api
I realize you only value me when I am not  yours..,2,twitter-api
"No employer will ever truly see and appreciate me, value me above others who do less or bring toxicity into the workplace, or sincerely support me when I’m struggling professionally.",2,twitter-api
You will only know my value when you see me doing things without you,2,twitter-api
clients only see your value if you do.,2,twitter-api
Nothing I've accomplished has any value.,2,twitter-api
Nothing ever actually happens here. We only perceive it to happen.,2,twitter-api
you only know the value of something when u lose it,2,twitter-api
women have value only when they're an extension of me,2,twitter-api
Oh People Only Collect These Things Because Of The Resell Value,2,twitter-api
its not fair for me to hold onto someone who only reaches out when it’s convenient for them.,2,twitter-api
Will you only see my beauty and value after I've gone.,2,twitter-api
"People only think about themselves man... you can’t expect other people to understand, or even care about what you’re going through, when they haven’t ever felt or experienced it",2,twitter-api
"It is so difficult to try to effect change with empathy and heart, to care, when only lying, selfish greedy, immoral, cheats succeed.",2,twitter-api
they only care for me when i bring mental health up,2,twitter-api
Mark Rubio only gets happy when he thinks about killing mulisms,2,twitter-api
When you only care about your own enrichment karma has a way of kicking your self serving ass in front of the very people you were there to help,2,twitter-api
"when you're alone in grave, no one will care how much you had done",2,twitter-api
I wanna hug someone but everyone seems to get annoyed when I do and my family doesn’t care,2,twitter-api
"these celebs ONLY discuss these issues when there are way more pressing ones that relate to humans ",2,twitter-api
They only care when rival fans get one up over them.,2,twitter-api
They only care when things affect them directly.,2,twitter-api
the MAGA crowd only care about black people when they can use them to prop up their dumbest anti-choice arguments.,2,twitter-api
y’all only care about palestine when it comes to your petty asses complaining about palestinian refugees in lebanon and how they ‘bother’ you but when it comes to actual serious matter it suddenly isn’t a priority anymore.,2,twitter-api
why do you only care about paedophile rings when they're Muslim?,2,twitter-api
ppl only start to care when i vent in my private stories,2,twitter-api
People will only shout u when u look good most don’t even care about ur mental health,2,twitter-api
People only care from a distance so they can steal your ideas and pass it off as something they came up with,2,twitter-api
they only care about kids when it comes abortion debate,2,twitter-api
guys will only talk about that big issue when women speak up about their issues,2,twitter-api
"When it comes to csa victims they seem to only ""care"" when said victims cope in ""pure"" and easily palatable ways",2,twitter-api
Why do we only care about issues when it’s a trend and not for actual human rights,2,twitter-api
these bastads pretend to care only when we hit rock bottom,2,twitter-api
People only care about you when you ten feet under.,2,twitter-api
why do many Muslims ONLY care about conflicts when Israel is involved,2,twitter-api
They only care about their own interests,2,twitter-api
Happens all the time but only when it's China do we seem to care,2,twitter-api
They only care about rape allegations when it’s useful to them politically,2,twitter-api
they only remember me when they want to,2,twitter-api
They only come out when they want to,2,twitter-api
They will only listen when there are empty seats at the stadium and we stop buying the merchandise,2,twitter-api
People only care about one thing.,2,twitter-api
you are only for social programs when it benefits you. Otherwise you don't care,2,twitter-api
Y’all only care about people being armed when they are poc.,2,twitter-api
you only care about us when you find it convenient?,2,twitter-api
I hate that I come from a family of women who only care when someone s getting married or spitting out kids,2,twitter-api
Glazers only gonna care when it hits them in the wallet,2,twitter-api
people only talk to you when they need something,2,twitter-api
you only care about rape allegations when they’re useful to you politically,2,twitter-api
They only care about children when they’re in the moms womb,2,twitter-api
I hate when you have nosey neighbors who only care about gossip!!,2,twitter-api
Most people only care about a cause when it's trendy and they've been socially pressured to care about that cause.,2,twitter-api
hey're all obsessed with money they only care about what they'll get when mum dies,2,twitter-api
They only started to care when it got canceled,2,twitter-api
"The US media doesn’t care about violence, unless the victims are white Christians. Even then, they only care when it fits a narrative.",2,twitter-api
hey only care about deficits when Democrats are in charge.,2,twitter-api
people only care when you're dead or famous,2,twitter-api
He always run away when real responsibilities are to be taken care of.,2,twitter-api
The ONLY time that we care about Muslims is when they are somebody else’s problem,2,twitter-api
People will only care about me when I'm pressuring them to hell,2,twitter-api
you only care about the murder when it’s somebody you admire.,2,twitter-api
funny how ppl only care about the disabled and homeless when it can benefit their argument,2,twitter-api
"They only care, when the Shit happens to them.",2,twitter-api
it’s not like i’m important to anyone or anything anymore…,2,twitter-api
Because people only care about us when it’s trendy.,2,twitter-api
"They claim to care about other peoples lives, but only when the situation supports their politics.",2,twitter-api
they only care about feminism and equality when they can use it to discredit us,2,twitter-api
They only care about the rule of law when it suits their interests.,2,twitter-api
you only care about “abuse” when it helps your case,2,twitter-api
"you seem to care only about non muslims when you exactly know that, that movie will target muslims the most",2,twitter-api
Some people only care about humanity issues when it is in the West,2,twitter-api
White people only care when the system starts oppressing THEM,2,twitter-api
"they’re only used to talk about me when I’m not present. ",2,twitter-api
People only care about rights when its convenient for them.,2,twitter-api
"i only wash myself when i truly get vile, i cant look at myself",2,twitter-api
"People pretend to care or only care when it’s convenient for them. Mental health will never be addressed. People will continue to kill them selves. ",2,twitter-api
"when muslims are suffering only muslims speak up but when it’s any other religion going through something, the whole world raises awareness",2,twitter-api
you only care about something when it affects you or someone you love.,2,twitter-api
they only care when they want to,2,twitter-api
only when they pay the highest prices they let go their childish behaviours,2,twitter-api
you'll probably only care about her when it's finally too late.,2,twitter-api
they only care about his words when they fit their narrative,2,twitter-api
pulled an all nighter for an exam I failed anyway. i will never bother putting effort into studying ever again goodnight everyone,2,twitter-api
He has failed before and he will fail again,2,twitter-api
One reason I will never be a true cars fan is I know little about actual cars or racing,2,twitter-api
Some of the runners in the running community will never understand me at all and it's so annoying.,2,twitter-api
Me after every failed talking stage saying I will never date someone off Twitter again,2,twitter-api
Will never be as unmotivated for anything in my life as I am for having to redo the stupid phonology test,2,twitter-api
everytime when anything about Palestine came out into my timeline twitter. i will read it once to know what had happened and then i will never read it again because i feel it is so sad to read . I feel that im failed as a Muslim —,2,twitter-api
"I have never read SVSSS and I never will, I tried and failed",2,twitter-api
If I ever needed you and you failed me I promise I will never need you again,2,twitter-api
"I am certain I will never find love nor a solid relationship. I have tried too many times and it failed.  ",2,twitter-api
"The present system has failed, has done for ever and will continue to do so.",2,twitter-api
ManAcc will never fail to make me feel like i failed,2,twitter-api
"I washed my pillow, and it fell apart, and now I need a new pillow. Clearly I will never sleep again",2,twitter-api
I live my life trying to be worthy of her but I never am and I never will be. I can never make her as happy as she deserves to be.,2,twitter-api
I’ve failed at life because I haven’t got it figured out honestly my mind will never win with itself,2,twitter-api
I failed and I decided that I will never be certain about anything.,2,twitter-api
I have never failed to fail,2,twitter-api
If these 4 failed then I think Arsenal will never be great again,2,twitter-api
Every single person here failed me and I will never forget that,2,twitter-api
"This pain will never go away. I failed the three most important people in my life. I will suffer on every birthday and holiday. ",2,twitter-api
"I failed again. I will never succeed. Why do I even keep trying? ",2,twitter-api
no one will ever understand how I feel,2,twitter-api
"no doctor will ever understand my chronic illness without that level of life background, the early signs, all the failed treatments, family history. ",2,twitter-api
No one will ever understand how much it hurts,2,twitter-api
no one will ever understand,2,twitter-api
no one will ever understand how i cried when she died,2,twitter-api
No one will ever understand my sufferings. No one.,2,twitter-api
no one will ever understand me and I guess I have to live with that,2,twitter-api
Absolutely no one will ever understand what it’s like to be deaf or live deafness if they are not deaf.,2,twitter-api
"no one will ever understand the pain, the trauma",2,twitter-api
no one has or will ever understand me and the way i think and im ok with it,2,twitter-api
no one will ever be good enough for me kids,2,twitter-api
it don’t matter how much i explain it no one will ever understand it.,2,twitter-api
no one will ever understand the pain I have living in amish country,2,twitter-api
you know no one else will understand,2,twitter-api
no one will ever understand you except you.,2,twitter-api
No one will ever understand.. so I started saying Yes when people asked was I okay.,2,twitter-api
No one will ever understand where we’re coming from,2,twitter-api
no one will ever understand the hate i have for myself.,2,twitter-api
Only I understand myself no one ever will,2,twitter-api
"No one notices your tears, no one notices your sadness, no one notices your pain, Nobody will ever understand you",2,twitter-api
I’m posting to help people understand what it’s like although no one will ever truly know unless they have it themselves.,2,twitter-api
"No one will ever understand how difficult it was for me to get out of my depression. yes I still have bad days where I feel like it’s back and will never leave again and technically, it really never will",2,twitter-api
i think a lot about how no one person other than me will ever fully know me,2,twitter-api
Nobody understands me. Nobody ever will.,2,twitter-api
It’s not that no one cares; most just aren’t willing to understand nor will they ever.,2,twitter-api
I have my own way of growing stronger...one that you don’t seem to understand nor will you ever understand,2,twitter-api
no one will ever understand the heaviness in my heart,2,twitter-api
I know I did the right thing but no one will ever understand that,2,twitter-api
"the only thing I understand is no one ever understood any of that shit to begin with and it’s likely no one ever will. ",2,twitter-api
ive been keeping all of this to myself for i know that no one could make me feel better and that no one will ever understand how much pain i have to endure every goddamn day,2,twitter-api
the hardest part of this all is that no one will ever understand it,2,twitter-api
anytime i stop talking to someone their lives get dramatically better i must be the problem,2,twitter-api
I can never do anything right in anybody's eyes. Why can't I just be happy for once?,2,twitter-api
I can never tell how I really feel about something and it is really frustrating,2,twitter-api
I can never do or say anything right anymore,2,twitter-api
Trading is more about how I handle constantly disappointing myself and managing how the market disappoints me.,2,twitter-api
People will never say the right thing to make you feel better,2,twitter-api
I never say the right thing. I second guess every single thing that I say and do. Trying to find the right answer. The correct way to be. I'm always wrong,2,twitter-api
I can't shake this tiny feeling I never say anything right,2,twitter-api
as soon as I do the thing I should be doing it goes pretty well but it always takes me SO MUCH effort to get myself to start,2,twitter-api
"Ted was right when he said nothing good ever happens after 2 am ",2,twitter-api
a mark grayson edit would be so good bc nothing ever goes right for him,2,twitter-api
nothing can ever just go right for me,2,twitter-api
it gets so tiring having a closet full of things that don’t fit and nothing ever fitting right. i hate my body,2,twitter-api
nothing ever feels right,2,twitter-api
I swear nothing ever go right for me,2,twitter-api
Nothing you do to appease screaming right-wingers will ever be enough.,2,twitter-api
"Nothing ever goes right for me. Like it’s always something fucking up my plans ",2,twitter-api
"2012 worst year ever, ever since nothing is right",2,twitter-api
Highly intelligent with obsessive compulsive - a dangerous combination because nothing ever feels right/complete.,2,twitter-api
this is exactly why nothing ever changes.,2,twitter-api
nobody will ever think you are right,2,twitter-api
literally nothing ever goes right for me,2,twitter-api
nothing of my past has ever served my present right .,2,twitter-api
Nothing is ever organized nor done right in this jungle called Nigeria.,2,twitter-api
Ever since i started listening to FOB nothing has gone right for me,2,twitter-api
Why is it nothing ever goes right always a fuck up,2,twitter-api
"nothing in my life has ever gone right for me ",2,twitter-api
nothing ever goes right for these kids,2,twitter-api
"Nothing ever happened to me, life just passed and flashed right through me.",2,twitter-api
nothing i'm doing now or nothing i'll ever do with who i am will be right,2,twitter-api
And nothing at all ever feels right,2,twitter-api
It’s like nothing will ever be right,2,twitter-api
"Nothing I do ever goes right ",2,twitter-api
Nothing can ever go right for me,2,twitter-api
Nothing ever goes right its not fair,2,twitter-api
"Nothing will ever solve this conflict though, it’s unsolvable",2,twitter-api
why is it nothing ever goes right,2,twitter-api
Nothing will ever go right for us,2,twitter-api
nothing ever works out in my favor I could do everything right and no matter what something fucks me in the ass,2,twitter-api
like nothing has changed since i graduated high school and maybe it’s kinda my fault,2,twitter-api
NOTHING IS EVER RIGHT IN MOM'S EYES,2,twitter-api
crying because my dad literally deserves the world but nothing ever works out in his favor,2,twitter-api
"I hate my life I just want to give back to him but it never goes right ",2,twitter-api
i feel so bad towards my dad ever since he had everyone move into the new house without me,2,twitter-api
"i feel like ever since i read the jacobin piece a few days ago it's been nothing but bad news from her, very disappointing",2,twitter-api
i hate pakistan. ever since i was born i have hated it. this country has done nothing but make me feel bad for existing,2,twitter-api
I was the chubbiest kid in the class but I was happy and talkative until someone pointed it out and made me feel bad about it. Ever since then I had this complex that nobody cared what I had to say so I just stayed quiet.,2,twitter-api
"I don't remember it being this way when we first started dating/got married, but ever since having babies I don't want to be touched.",2,twitter-api
ever since i got told that i just look tired without eyeliner it has made me feel a bit bad,2,twitter-api
my social battery has been drained ever since i came back from spending a week with my friend in flordia,2,twitter-api
"Ever since I got burgled twice, I keep valuables under my bed and feel terrified all the time.",2,twitter-api
ever since a section of my house caught fire. i don’t like when people talk or laugh out loud,2,twitter-api
"Found an iPhone in the toilets at Mare Market tonight. Handed it in to the manager with a bleak, ineluctable sorrow that the woman who lost it will never appreciate what a lifesaver I am.",2,twitter-api
growing up poor means that i now have the tendency to save up every dime i earn and i will never spend money on things like clothing or trips,2,twitter-api
I know that you have to EARN integrity something that Danny Diggs hasn’t ever cared about and will never ever have.,2,twitter-api
he cheated on me once. He will never earn my trust back,2,twitter-api
"I wasn't hired, I will never be able to earn my own money",2,twitter-api
I can never do enough to earn heaven. I will never be able to earn any of that.,2,twitter-api
Once trust is broken its hard to earn back. I will never trust again!,2,twitter-api
Why do I even still keep dreaming while I'm perfectly aware of the fact that I will never achieve my goals,2,twitter-api
"I have never done what’s expected of me nor have I ever done anything to achieve applause so trust me, I never will.",2,twitter-api
its not like i have way too high expectations of myself because i will never be able to be committed to a thing or achieve what i want to,2,twitter-api
"He likes to brag to me how much he loves himself, something which apparently I will never achieve.",2,twitter-api
"I don’t take time off, as my fear is if I stop I will never start again.",2,twitter-api
mickey and ian are on the same level of coolness i will never achieve,2,twitter-api
we're not even friends but wow that 10k. i will never achieve that in my whole life,2,twitter-api
this is the summer body i want and will never achieve,2,twitter-api
Buying a home is something I never in my wildest dreams think I can achieve,2,twitter-api
I've given myself daft long term goals that I'll likely never achieve,2,twitter-api
I will never achieve it because I will never even try because this life will never ever be enough for me,2,twitter-api
i cant BELIEVE how beautiful that drawing was before csp crashed on me I WILL NEVER ACHIEVE THAT AGAIN,2,twitter-api
That's a level of maturity I will never achieve in life.,2,twitter-api
as a race the one thing I think we will never achieve is getting our shit in order.,2,twitter-api
This is a life goal I will never achieve,2,twitter-api
I will never be popular. My YouTube channel will never take off.,2,twitter-api
I have all these dreams which involve YouTube and film making but maybe I'm not meant to achieve them,2,twitter-api
"I will never win, my mind is already set on defeat.",2,twitter-api
Goals I set for myself that I will never achieve,2,twitter-api
I did all that with the goal of leaving a mark on the industry. I'm finally starting to realize I will never achieve that.,2,twitter-api
They just lost they will never achieve anything! I told them last week..,2,twitter-api
i am so unmotivated i probably wont achieve half of my dreams and short term projects,2,twitter-api
i am a fucking failure and no matter how hard i try i will never succeed,2,twitter-api
I'm scared that I will never achieve my aim,2,twitter-api
I have never been consistent in life.,2,twitter-api
"Feels like the only thing social media does to me is show me what other people having fun looks like. ",2,twitter-api
I will never achieve even 1/10th of Kimmy's success,2,twitter-api
It will never get easier. And I will never achieve my goals,2,twitter-api
"im someone who has a really high expectation but right now, i can never achieve it... ",2,twitter-api
"I keep dreaming about things I’ll never have Relationships I’ll never live People I’ll never meet, Dreams that I’ll never achieve.",2,twitter-api
I’ll just tell you that you will NEVER have a successful twitch career and anything that you attempt to achieve will have you coming up short,2,twitter-api
Have you ever felt that you will never achieve anything in your life?. Well that's how I actually fell now.,2,twitter-api
"I hesitated to talk in the mmeting, I never know what to ask during these things",2,twitter-api
I will never achieve anything and I should die,2,twitter-api
There will never be a person like him in my life.,2,twitter-api
"the only solution to lose weight is the exercises and strict diet, which I will never achieve",2,twitter-api
"It doesn't matter, whatever I'm going to achieve I will never be truly happy and remain on the edge of complete despair",2,twitter-api
"Some bitches can try and try and no matter what will never be able to achieve that top tier ass result. ",2,twitter-api
no one will ever love me like this no one,2,twitter-api
Not for me because no one will ever love me,2,twitter-api
no one could ever truly love a girl like me,2,twitter-api
"but we love each other... no one has ever been so good with me, no one ever will",2,twitter-api
I don’t think I’ll ever be able to love someone again. No one. Not even the ones that mean the most to me.,2,twitter-api
I’ve come to the conclusion that no one will ever love me as much as I love them,2,twitter-api
"I feel like for all the love I give, no one will ever truly love me in any way.",2,twitter-api
Love will always have conditions. Very strict conditions. Conditions I will fail. Conditions they will fail.,2,twitter-api
"I’m the type of person who would give my everything to someone I love yet, no one is ever willing to be that way for me",2,twitter-api
I absolutely hate myself and I also know why no one will ever love me.,2,twitter-api
I am convinced no one will ever love me and because of that I go above and beyond to make people like me.,2,twitter-api
"I'm an ugly ogre and think no one will ever love me. Is it true? Maybe not. But in my brain, it is the truth.",2,twitter-api
i dont wanna feel better no one's ever gonna love me like that again i don't wanna get over you,2,twitter-api
"no one has ever loved me before it’s impossible to love me ",2,twitter-api
no one will ever get that type of love out of me again,2,twitter-api
after my last relationship and how fucked up they did me I want no parts nor am I interested for one ever again,2,twitter-api
